propertyCode,floor,propertyType,size,exterior,rooms,bathrooms,district,latitude,longitude,status,hasLift,hasParkingSpace,Less_than_Primary,Lower_Secondary,Primary,Tertiary,Upper_Secondary_or_Post_Secondary,Distribucio_P80_20,African_population,American_population,Asian_population,European_population,Oceanian_population,Population_20_44,Population_45_69,Population_less_than_19,Population_greater_than_70,price,Price_Category
103948741,6,duplex,312.0,True,7,4,Sarrià-Sant Gervasi,41.3945911,2.1405605,renew,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,3200000.0,Very High
104515180,2,flat,63.0,True,3,1,Horta Guinardó,41.4202359,2.177862,renew,False,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,230000.0,Low
84809865,6,flat,180.0,True,5,3,Eixample,41.3932533,2.1652372,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1650000.0,High
97312532,4,penthouse,109.0,True,2,2,Eixample,41.3891506,2.1657837,newdevelopment,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,2250000.0,High
103684140,5,flat,261.0,True,4,3,Eixample,41.3958417,2.1649142,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1490000.0,High
104713727,5,flat,99.0,True,3,2,Sarrià-Sant Gervasi,41.3930087,2.1398235,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,740000.0,Medium
102524321,1,flat,60.0,True,2,2,Ciutat Vella,41.3778657,2.1705862,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,389000.0,Low
103979258,9,penthouse,64.0,True,2,1,Eixample,41.4052643,2.1841322,good,True,False,5.707692307692308,128.41176470588235,73.13235294117646,289.72058823529414,178.0735294117647,2.9558823529411766,424.0,5478.0,2213.0,43542.0,0.0,20063,16198,6742,8654,385000.0,Low
104472201,penthouse,penthouse,144.0,True,6,2,Ciutat Vella,41.3814883,2.1781531,good,True,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,595000.0,Low
103057051,4,penthouse,142.0,True,2,2,Sarrià-Sant Gervasi,41.4033188,2.1456719,good,True,True,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,775000.0,Medium
103656782,1,flat,113.0,True,4,2,Sant Martí,41.4194223,2.207366,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
104469924,5,occupied flat,76.0,True,3,1,Sant Martí,41.4156852,2.2207414,good,False,False,22.03846153846154,301.84615384615387,245.92307692307693,133.65384615384616,192.8846153846154,2.6692307692307695,1431.0,2948.0,4411.0,19063.0,0.0,10935,8662,5287,2969,93000.0,Low
103059713,5,flat,119.0,False,4,2,Sant Andreu,41.4384737,2.1867015,good,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,409000.0,Low
97274619,10 to 13,penthouse,163.0,True,2,3,Sant Martí,41.3980098,2.2097275,good,True,True,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,1900000.0,High
102069773,1,penthouse,129.0,True,3,1,Gràcia,41.408208,2.1592387,good,False,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,935000.0,Medium
103505075,1,flat,71.0,True,3,1,Les Corts,41.3749999,2.1209558,good,True,False,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,285000.0,Low
100480510,3,flat,146.0,True,4,2,Sarrià-Sant Gervasi,41.3940236,2.1314382,good,True,True,0.6363636363636364,66.22727272727273,25.90909090909091,343.27272727272725,157.95454545454547,3.2818181818181817,78.0,555.0,310.0,15256.0,0.0,4470,5178,3759,2792,960000.0,Medium
104206963,3,flat,59.0,True,2,1,Sants-Montjuïc,41.374028,2.1234164,renew,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,211000.0,Low
104616774,bajo,flat,70.0,False,2,1,Eixample,41.3814747,2.1440248,good,False,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,330000.0,Low
103703194,chalet,chalet,96.0,True,4,2,Horta Guinardó,41.4200372,2.1579476,renew,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,235000.0,Low
104702770,2,flat,80.0,True,3,1,Eixample,41.3757058,2.1508972,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,440000.0,Low
104645803,6,flat,118.0,True,4,2,Sant Martí,41.4093923,2.1845005,good,True,False,7.2,150.0,89.2,242.44,184.18,2.8080000000000003,420.0,3465.0,1458.0,32948.0,0.0,13963,12261,5299,6768,780000.0,Medium
102565682,3,flat,172.0,True,5,2,Les Corts,41.3924617,2.1443726,renew,True,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,1000000.0,Medium
100684521,5,flat,80.0,True,2,2,Eixample,41.3957577,2.1762095,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,470000.0,Low
101480016,bajo,flat,114.0,True,3,2,Sants-Montjuïc,41.3752242,2.1257118,good,False,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,330000.0,Low
104584554,3,duplex,100.0,True,2,2,Horta Guinardó,41.41646,2.1640129,good,True,False,9.714285714285714,139.5,88.28571428571429,185.42857142857142,154.35714285714286,2.742857142857143,100.0,774.0,217.0,8259.0,0.0,3290,3036,1519,1505,490000.0,Low
101522946,1,flat,103.0,True,2,2,Ciutat Vella,41.38306,2.1802391,good,True,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,795000.0,Medium
104479664,1,flat,100.0,True,3,1,Gràcia,41.4101297,2.1489702,good,True,False,6.571428571428571,113.86363636363636,56.5,285.59090909090907,168.72727272727272,3.0454545454545454,64.0,1046.0,365.0,14771.0,0.0,5357,5218,2812,2859,405000.0,Low
104022374,2,flat,78.0,False,2,1,Eixample,41.3822959,2.1600728,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,379000.0,Low
104516648,6,flat,76.0,True,3,1,Sant Martí,41.4129632,2.2018909,good,True,False,11.041666666666666,196.125,121.83333333333333,226.29166666666666,192.0,2.5749999999999997,276.0,1396.0,616.0,18928.0,0.0,7211,7376,3803,2826,269900.0,Low
104718660,5,flat,86.0,True,3,2,Sant Martí,41.4069646,2.1977432,good,True,True,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,500000.0,Low
104087166,entreplanta,flat,67.0,True,2,1,Horta Guinardó,41.4235293,2.1557152,good,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,129400.0,Low
102809775,1,flat,56.0,True,1,1,Ciutat Vella,41.3815624,2.1662651,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,199000.0,Low
104706298,2,flat,56.0,True,2,1,Sarrià-Sant Gervasi,41.4007107,2.1489991,renew,False,False,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,350000.0,Low
97018103,bajo,duplex,125.0,True,3,2,Sarrià-Sant Gervasi,41.3950574,2.1221579,good,True,True,3.36,80.6875,39.6875,343.34375,156.9375,3.2,185.0,956.0,468.0,23175.0,0.0,6954,7978,5659,4193,900000.0,Medium
101851289,1,flat,61.0,True,2,1,Horta Guinardó,41.4219451,2.1730267,newdevelopment,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,339000.0,Low
103801396,3,flat,100.0,True,2,2,Eixample,41.3874695,2.1673017,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1050000.0,Medium
97678528,bajo,flat,64.0,True,2,1,Nou Barris,41.4312317,2.1709465,good,False,False,19.0,210.75,148.4,121.6,182.25,2.71,277.0,2306.0,917.0,12753.0,0.0,5688,5229,3067,2269,71300.0,Low
103015358,penthouse,penthouse,74.0,True,2,1,Eixample,41.3793613,2.1559109,good,True,True,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,635000.0,Medium
104497305,5,flat,96.0,True,4,2,Sarrià-Sant Gervasi,41.4052131,2.1475128,good,True,False,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,460000.0,Low
104572859,3,flat,133.0,True,3,2,Sarrià-Sant Gervasi,41.3990966,2.1253696,good,True,False,3.36,80.6875,39.6875,343.34375,156.9375,3.2,185.0,956.0,468.0,23175.0,0.0,6954,7978,5659,4193,750000.0,Medium
104006127,3,studio,65.0,True,2,1,Sants-Montjuïc,41.3733437,2.1490429,good,True,False,9.857142857142858,153.85714285714286,111.5,228.42857142857142,165.35714285714286,2.857142857142857,399.0,841.0,539.0,8658.0,0.0,3872,3297,1459,1809,268000.0,Low
104350875,2,flat,82.0,True,3,2,Eixample,41.4076793,2.1690268,good,True,False,5.707692307692308,128.41176470588235,73.13235294117646,289.72058823529414,178.0735294117647,2.9558823529411766,424.0,5478.0,2213.0,43542.0,0.0,20063,16198,6742,8654,448000.0,Low
103694198,entreplanta,flat,52.0,False,2,1,Sants-Montjuïc,41.3750997,2.1444008,good,False,False,8.25,158.55,107.0,250.15,173.75,3.08,287.0,1475.0,1007.0,13139.0,0.0,6336,5036,2265,2271,290000.0,Low
103608424,2,flat,89.0,True,3,2,Sant Andreu,41.435867,2.1880936,good,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,435680.0,Low
99966708,entreplanta,studio,515.0,True,7,5,Eixample,41.3822081,2.1610829,good,False,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,1170000.0,Medium
102055231,1,studio,48.0,True,0,1,Sants-Montjuïc,41.3747002,2.1332112,renew,False,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,189000.0,Low
97339639,bajo,flat,60.0,True,2,1,Sarrià-Sant Gervasi,41.3955525,2.1245765,renew,True,False,3.36,80.6875,39.6875,343.34375,156.9375,3.2,185.0,956.0,468.0,23175.0,0.0,6954,7978,5659,4193,298000.0,Low
102872986,2,penthouse,60.0,True,1,1,Horta Guinardó,41.4174565,2.1772809,newdevelopment,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,314800.0,Low
104581550,2,flat,81.0,True,3,2,Sants-Montjuïc,41.3698655,2.1420661,renew,True,False,9.857142857142858,153.85714285714286,111.5,228.42857142857142,165.35714285714286,2.857142857142857,399.0,841.0,539.0,8658.0,0.0,3872,3297,1459,1809,300000.0,Low
104427016,1,flat,74.0,True,3,2,Eixample,41.4001847,2.1640991,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,550000.0,Low
103525113,2,flat,149.0,True,3,2,Sant Martí,41.4087872,2.2178806,good,True,True,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,975000.0,Medium
104111612,4,flat,58.0,True,2,1,Eixample,41.4024757,2.174189,renew,False,False,5.707692307692308,128.41176470588235,73.13235294117646,289.72058823529414,178.0735294117647,2.9558823529411766,424.0,5478.0,2213.0,43542.0,0.0,20063,16198,6742,8654,250000.0,Low
103663602,5,flat,123.0,True,3,2,Sarrià-Sant Gervasi,41.3920071,2.1363089,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,805000.0,Medium
102995078,5,flat,100.0,True,2,2,Eixample,41.3940866,2.154991,good,True,True,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,875000.0,Medium
103794425,1,flat,64.0,True,3,1,Horta Guinardó,41.4329253,2.1562391,good,False,False,12.904761904761905,154.78571428571428,106.14285714285714,157.76190476190476,168.3095238095238,2.5523809523809526,484.0,3271.0,1052.0,24550.0,0.0,9496,9734,4904,5223,147000.0,Low
104704539,bajo,studio,72.0,True,1,1,Sarrià-Sant Gervasi,41.4035177,2.1429608,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,380000.0,Low
104453601,1,flat,73.0,True,3,2,Gràcia,41.4044925,2.1625894,good,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,420000.0,Low
101831050,bajo,duplex,181.0,True,3,3,Horta Guinardó,41.4214131,2.1784633,newdevelopment,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,740000.0,Medium
103128868,2,flat,65.0,True,3,1,Sants-Montjuïc,41.3764072,2.1240406,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,249000.0,Low
102114841,4,penthouse,93.0,True,2,1,Ciutat Vella,41.3768941,2.169365,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,448000.0,Low
102526891,bajo,flat,90.0,True,3,2,Sants-Montjuïc,41.3719309,2.1425936,good,False,False,8.25,158.55,107.0,250.15,173.75,3.08,287.0,1475.0,1007.0,13139.0,0.0,6336,5036,2265,2271,460000.0,Low
99970472,4,penthouse,70.0,True,2,1,Ciutat Vella,41.3776652,2.1694504,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,525000.0,Low
104753950,8,flat,122.0,True,3,2,Eixample,41.3809745,2.1471865,good,True,True,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,660000.0,Medium
99713704,bajo,duplex,300.0,True,5,2,Sants-Montjuïc,41.3777752,2.1331825,good,False,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,690000.0,Medium
104580383,1,flat,86.0,True,3,2,Eixample,41.3915823,2.1460409,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,485000.0,Low
104452716,6,penthouse,176.0,True,3,2,Sarrià-Sant Gervasi,41.4094008,2.1345959,good,True,True,1.4074074074074074,77.27777777777777,29.22222222222222,325.27777777777777,162.52777777777777,3.2777777777777777,148.0,1381.0,573.0,23939.0,0.0,7816,8251,5512,4462,945000.0,Medium
103433767,penthouse,penthouse,59.0,True,1,1,Eixample,41.3890181,2.1676818,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,420000.0,Low
102842188,entreplanta,flat,49.0,True,2,1,Horta Guinardó,41.42235,2.1536945,good,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,84000.0,Low
104523582,4,duplex,148.0,True,4,3,Sant Martí,41.39451,2.1951251,renew,True,True,4.2,103.3,46.2,456.4,180.9,2.7199999999999998,5.0,434.0,149.0,8651.0,0.0,3009,3496,1650,1084,790000.0,Medium
104095534,4,flat,195.0,True,5,3,Les Corts,41.3909444,2.1282734,good,True,True,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,1235000.0,Medium
104609654,4,flat,106.0,True,4,2,Sant Andreu,41.4426894,2.1915952,good,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,99000.0,Low
101781007,2,flat,370.0,True,4,3,Les Corts,41.3959708,2.1111169,good,True,True,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,2900000.0,Very High
104386976,1,flat,76.0,True,2,2,Sant Martí,41.400873,2.1975349,good,False,False,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,500000.0,Low
104362442,2,flat,47.0,True,3,1,Nou Barris,41.4460513,2.1772153,good,False,False,17.8,245.4,191.75,80.65,145.75,2.6399999999999997,397.0,2448.0,739.0,12887.0,0.0,5917,5112,3330,2112,67900.0,Low
104097094,1,flat,120.0,True,2,2,Ciutat Vella,41.3833854,2.1774038,good,True,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,695000.0,Medium
102122088,1,occupied flat,75.0,True,4,1,Nou Barris,41.4321162,2.1696395,good,True,False,19.0,210.75,148.4,121.6,182.25,2.71,277.0,2306.0,917.0,12753.0,0.0,5688,5229,3067,2269,136000.0,Low
103796965,8,flat,82.0,True,3,1,Sant Martí,41.41173,2.2142778,renew,True,False,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,279900.0,Low
103736830,3,flat,175.0,True,4,3,Les Corts,41.3891233,2.142082,good,True,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,1000000.0,Medium
104086197,6,penthouse,350.0,True,7,6,Eixample,41.3834526,2.1473894,good,True,True,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,1690000.0,High
100571042,10 to 13,penthouse,161.0,True,4,3,Eixample,41.3992515,2.1736658,good,True,False,5.351351351351352,146.925,79.325,325.25,198.375,2.9,477.0,3960.0,2338.0,27568.0,0.0,13804,10474,4828,5237,1190000.0,Medium
103049486,10 to 13,duplex,320.0,True,4,3,Les Corts,41.3880494,2.1251753,good,True,True,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,2500000.0,High
103867329,1,flat,174.0,True,5,3,Sarrià-Sant Gervasi,41.3970404,2.1447055,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,760000.0,Medium
