Price_Category,latitude,longitude
Medium,41.4068122,2.1868914
Low,41.4056759,2.1801433
Medium,41.3997325,2.2039194
Low,41.4164127,2.1778497
Low,41.4185941,2.1979616
Medium,41.4263613,2.1742532
Low,41.4075243,2.2027966
Low,41.4179376,2.1574827
Low,41.3838919,2.1845073
Medium,41.3834125,2.1640503
Medium,41.3985816,2.173537
Medium,41.407,2.172144
Medium,41.3869244,2.1628078
High,41.3909703,2.1685244
Medium,41.386796,2.1836981
Low,41.3798422,2.176525
Low,41.4041997,2.2010324
Low,41.4092126,2.1769624
Medium,41.38176,2.1819391
Low,41.4166426,2.1618527
Medium,41.38306,2.1802391
Low,41.4004295,2.1816961
Medium,41.3806206,2.1787437
Low,41.4167031,2.1650409
Low,41.4258264,2.1550247
Low,41.4237501,2.1895542
Medium,41.3849817,2.1814573
Low,41.3803619,2.1805052
Low,41.4176362,2.1614842
Low,41.4078805,2.1867323
Low,41.4100841,2.1862596
Low,41.419771,2.1720618
Low,41.4101239,2.1851091
Low,41.4081712,2.1758478
Low,41.4054527,2.2019765
Medium,41.4270129,2.1748513
Low,41.3851428,2.1819254
Low,41.3975402,2.1773573
Low,41.4191643,2.156044
Low,41.412419,2.1782791
Low,41.3834362,2.1819146
Low,41.4065885,2.1822016
Low,41.3899436,2.1811974
Medium,41.4201365,2.1841781
Low,41.4149045,2.1928134
Medium,41.428415,2.1835654
Low,41.4089993,2.1886488
Low,41.4189725,2.1576916
Low,41.3852648,2.1813315
Low,41.4199608,2.1702569
Low,41.4084848,2.1841362
Low,41.4026552,2.1998524
Medium,41.3829833,2.1820319
Low,41.4059289,2.1773858
Low,41.3916129,2.1543511
Low,41.4055788,2.1817304
Low,41.408273,2.1790696
Low,41.3836563,2.1790497
Low,41.3992923,2.1804122
Low,41.4209938,2.1759207
Low,41.3853069,2.1820487
Low,41.4105256,2.1771059
Low,41.4239057,2.1833665
Medium,41.4228182,2.1857448
Low,41.411035,2.1501137
Medium,41.4016612,2.1881003
Low,41.4058877,2.1410548
Low,41.4058323,2.1782175
Low,41.429434,2.1831231
Low,41.4143323,2.2005583
Medium,41.3828521,2.1794341
Low,41.4170777,2.2004034
Low,41.406883,2.175025
Medium,41.426952,2.1751392
Low,41.423534,2.1515477
Low,41.3789949,2.1683087
Low,41.4168708,2.2033127
Low,41.4145026,2.2049424
Low,41.3832085,2.1841781
Low,41.4063681,2.1899606
Low,41.4225767,2.1498136
Low,41.3774399,2.1773814
Low,41.4131088,2.1807534
Low,41.4014737,2.1838647
Low,41.4187331,2.1782956
Low,41.416985,2.178031
Low,41.4100623,2.1751193
Low,41.3831237,2.182429
Medium,41.4260126,2.1892002
Low,41.4140816,2.184802
Low,41.4037264,2.1995723
Low,41.4145288,2.1663977
Medium,41.3826573,2.1814049
Medium,41.3824533,2.1816209
Low,41.4158234,2.1967475
Medium,41.3855253,2.1822253
Low,41.3825317,2.1821754
Low,41.3811885,2.1806977
Low,41.3841366,2.1793033
Low,41.3898235,2.182368
Low,41.4209933,2.1805079
Low,41.3789928,2.1777168
Low,41.3826829,2.1818224
Low,41.3830082,2.1672794
Low,41.4279485,2.1626297
Low,41.4174558,2.2048812
Low,41.4042195,2.1784089
Low,41.4072074,2.1613363
Medium,41.3790317,2.1761331
Low,41.3933493,2.1904363
Low,41.4214029,2.1489278
Low,41.4082502,2.1803591
Low,41.4150116,2.2027617
Low,41.3991705,2.2053103
Low,41.3816023,2.1908613
Low,41.4006428,2.2089426
Medium,41.4218799,2.1891957
High,41.4002098,2.2065275
Low,41.4083868,2.1827515
Low,41.4207423,2.1500566
Low,41.413548,2.1807072
Low,41.3870181,2.1803636
Low,41.4038912,2.1776857
Medium,41.38153,2.1785203
Low,41.3882527,2.1765753
Low,41.3786446,2.1794419
Medium,41.4060033,2.1683255
Low,41.4190001,2.1986536
Medium,41.4033411,2.1533285
Low,41.3806438,2.1796739
Low,41.4065792,2.1670967
Medium,41.423669,2.1769827
Medium,41.3998543,2.1718249
Medium,41.3967844,2.1422273
Low,41.3986744,2.2049427
Low,41.4036978,2.1781552
Low,41.4299094,2.1849941
Medium,41.4087237,2.2100416
Low,41.4102866,2.1748773
Low,41.4051911,2.1808113
Low,41.4059327,2.2042929
Low,41.418305,2.1486933
Low,41.4246689,2.1726315
Low,41.3876287,2.1804344
Low,41.3809159,2.1776064
Low,41.403631,2.152084
Low,41.4132144,2.1959419
Medium,41.4086708,2.1781236
Medium,41.4103922,2.1501165
High,41.3874719,2.1754858
Low,41.3799755,2.1767492
Medium,41.4023901,2.1650748
Medium,41.3840192,2.1807446
Low,41.4232865,2.1720234
Medium,41.3848474,2.182052
Low,41.4241219,2.1718332
Low,41.4174834,2.1989135
Medium,41.3848457,2.1821692
Medium,41.420352,2.1734688
Low,41.4142933,2.2042019
Low,41.384674,2.1867792
Low,41.4176308,2.204578
Low,41.4279485,2.1626297
Low,41.3808666,2.1813574
Low,41.3924024,2.1745244
Medium,41.4245625,2.1746222
Low,41.3927355,2.1896146
Medium,41.3832663,2.1819502
Low,41.3797875,2.1882337
Medium,41.3882998,2.1783554
Medium,41.4238921,2.1740416
Low,41.4215978,2.1888726
Low,41.3827818,2.1806554
Low,41.4195078,2.1728276
Low,41.4240572,2.1753222
Low,41.4179654,2.1589514
Low,41.4190041,2.1748279
Low,41.3787644,2.1792332
Low,41.3929646,2.172903
Low,41.3825557,2.1715403
Medium,41.389204,2.1828525
Low,41.4131394,2.1849133
Medium,41.411503,2.1416944
Low,41.4118859,2.1907694
Low,41.4183559,2.2009621
Low,41.4184907,2.1969289
Low,41.387436,2.1818654
Low,41.4305996,2.1686375
Low,41.4217708,2.1891252
Low,41.3869929,2.1807882
Low,41.4096685,2.1731848
Medium,41.3803952,2.1785506
Low,41.4004912,2.1840474
Medium,41.3965948,2.1988361
Low,41.4170739,2.1666069
Low,41.4008196,2.1584649
Medium,41.3909241,2.1777221
Low,41.4297063,2.1733964
Low,41.4197478,2.1536425
Low,41.3861652,2.1520209
Low,41.3915767,2.1556123
Low,41.4189934,2.2021275
Medium,41.4068103,2.2066706
Low,41.3944248,2.187959
Medium,41.4101158,2.1773582
Medium,41.3909228,2.1626861
Low,41.4093026,2.1817298
Low,41.4202302,2.1767612
Low,41.3808281,2.1771193
Low,41.4216475,2.1566317
Low,41.4201141,2.2001782
Low,41.4032172,2.1853264
Low,41.4257694,2.1832452
Low,41.4092027,2.1566317
Low,41.3841491,2.152458
Low,41.4084572,2.178933
Medium,41.40446,2.1639132
Low,41.4244338,2.1739531
Low,41.4164569,2.1707187
Low,41.4112529,2.1893515
Medium,41.4242835,2.1736343
Low,41.3812569,2.1823257
Low,41.412331,2.2005966
Low,41.3954538,2.173572
Low,41.4282762,2.1628809
Low,41.4140429,2.1695595
Medium,41.3823627,2.1786075
Low,41.4282762,2.1628809
Low,41.4181561,2.1575893
Low,41.4148603,2.1974165
Low,41.4186782,2.1873026
Low,41.3793569,2.1882493
Low,41.4088072,2.1708374
Low,41.419229,2.1559946
Medium,41.428667,2.1658949
Low,41.4092179,2.1480575
Medium,41.4269244,2.1747623
Low,41.4185796,2.1594827
Low,41.4289517,2.1862049
Low,41.4168529,2.1833974
Low,41.4190001,2.1986536
Medium,41.4111331,2.1833981
Low,41.4205384,2.1995785
Low,41.3795972,2.1725086
Low,41.4198111,2.1615843
Medium,41.3917765,2.1556092
Medium,41.3822067,2.1766976
Low,41.4201113,2.1567299
Low,41.4067531,2.1818418
Medium,41.3801277,2.1790546
Low,41.4014669,2.1547225
Low,41.4048604,2.1775147
Low,41.4231048,2.1726008
Low,41.3898781,2.1819721
Low,41.3805789,2.1728234
Low,41.4140905,2.1592824
Medium,41.3929848,2.1973094
Low,41.3991645,2.1456045
Low,41.3835698,2.1934108
Low,41.4037251,2.208469
Low,41.3878207,2.1586867
Medium,41.4245315,2.1733774
Medium,41.4167365,2.1851665
Low,41.4246797,2.1718091
Medium,41.4056786,2.1792058
Medium,41.404633,2.2028916
Low,41.3813791,2.1619824
Medium,41.4017788,2.1465712
Medium,41.4093868,2.1884462
Medium,41.3776227,2.1795579
Low,41.4283951,2.1826137
Low,41.4167365,2.1851665
Low,41.4167365,2.1851665
Low,41.3973231,2.1827808
Low,41.388666,2.1772707
Low,41.4219665,2.1571127
Medium,41.3843171,2.1782701
Low,41.4103415,2.1899459
Low,41.4267049,2.1645822
Medium,41.3946563,2.1809537
Medium,41.379145,2.1563848
Medium,41.3883739,2.1610495
High,41.4045722,2.1411396
Medium,41.3904965,2.1562718
High,41.3923228,2.1502773
Medium,41.4013631,2.1491667
High,41.3912381,2.1570472
Medium,41.4060814,2.1544177
Very High,41.390253,2.1558673
Medium,41.390251,2.1633891
High,41.4020261,2.1339345
High,41.4027303,2.1324053
Medium,41.3976392,2.1565915
Low,41.4025772,2.1348017
Medium,41.4027378,2.1424454
High,41.3925078,2.1206762
Medium,41.397112,2.1666273
Medium,41.4019778,2.1276658
Medium,41.3808809,2.1599027
Medium,41.3992179,2.1352495
Medium,41.3917458,2.1615724
Low,41.3842803,2.1620313
Medium,41.3978879,2.1669364
High,41.3978571,2.129725
High,41.3870823,2.1308555
Medium,41.4042173,2.1419044
High,41.4022206,2.1411724
High,41.3966489,2.1431534
Medium,41.3894943,2.1301326
Medium,41.3864688,2.1239184
Medium,41.3969161,2.1629113
Medium,41.3903885,2.1448032
Low,41.3790996,2.1335622
Medium,41.403607,2.1378243
Medium,41.3913769,2.1264277
Medium,41.397792,2.1668162
Medium,41.3879054,2.1635967
High,41.3924652,2.1679151
Medium,41.4058998,2.1543903
Medium,41.4057156,2.1405943
Medium,41.388044,2.1607505
Medium,41.385159,2.1571664
High,41.3900509,2.1635613
Low,41.3883502,2.1433272
Medium,41.3913559,2.16053
High,41.399573,2.1528103
Medium,41.3854189,2.1640712
Medium,41.3779446,2.1572561
Medium,41.3996607,2.1544735
Medium,41.4032924,2.1534198
Medium,41.3960926,2.1372535
Medium,41.3986657,2.1523712
Low,41.3870648,2.1400969
Medium,41.3851024,2.1580501
Medium,41.3896956,2.1436786
Medium,41.4028408,2.1553307
Medium,41.3933396,2.1517789
Medium,41.3835072,2.1275288
Medium,41.4025775,2.1355937
High,41.3973345,2.1370172
High,41.4039277,2.1345728
Medium,41.3884658,2.123997
Medium,41.3893077,2.1245791
Medium,41.3971541,2.1422688
Medium,41.4042393,2.1444681
Medium,41.397452,2.1633831
Medium,41.4036304,2.1335261
Medium,41.3995394,2.165152
High,41.3974769,2.162831
Medium,41.4008436,2.1353086
Medium,41.3920626,2.1602601
Low,41.4021134,2.159063
Low,41.406121,2.1557812
High,41.4011592,2.1419649
Medium,41.388488,2.1326271
High,41.4023691,2.1295788
High,41.3962648,2.1436546
Low,41.384977,2.1446798
Low,41.3820383,2.1531626
Medium,41.3974089,2.1413191
Low,41.4035177,2.1429608
High,41.3983503,2.1397005
Very High,41.4065917,2.1313987
Medium,41.3952451,2.1385561
High,41.4087732,2.1373042
Very High,41.4017161,2.1282506
Medium,41.3815596,2.1579217
Medium,41.3845615,2.1627137
Low,41.3848626,2.1651612
Medium,41.3766513,2.1553905
High,41.3925034,2.1230737
Medium,41.3899733,2.1560307
Medium,41.3935563,2.1481109
High,41.3999159,2.1268444
Medium,41.3986554,2.1328922
Low,41.3834184,2.1612182
Medium,41.3944347,2.1449674
Medium,41.401656,2.1615374
Low,41.3925293,2.1478598
Medium,41.4035034,2.1432182
Low,41.3819666,2.1273275
High,41.4025374,2.1302321
Medium,41.4072489,2.1463363
Medium,41.3991991,2.1528714
Low,41.3825281,2.1515593
Low,41.4007107,2.1489991
Medium,41.3955309,2.1236326
Medium,41.4004288,2.1620131
Very High,41.401948,2.1295741
Low,41.3811315,2.125819
High,41.3951148,2.1502254
Medium,41.3912457,2.1612999
Low,41.3853473,2.1616737
Medium,41.3776122,2.1553234
High,41.4074191,2.1480153
Medium,41.4019522,2.1369092
Low,41.3838206,2.1253712
High,41.3993008,2.1392125
Medium,41.4020463,2.1414886
Medium,41.4054968,2.1328472
Medium,41.3875622,2.167069
Medium,41.3843081,2.1638856
Low,41.4022073,2.140412
Medium,41.3781528,2.1535069
Low,41.3779782,2.136466
Low,41.3788846,2.1323379
Low,41.3781804,2.1588746
Medium,41.4030589,2.1537764
High,41.389684,2.1672214
Medium,41.3956911,2.1418403
Medium,41.4043499,2.1330213
Low,41.3807062,2.1380592
Medium,41.3946671,2.1475012
Medium,41.3910392,2.1574236
Low,41.3905391,2.1600967
Medium,41.3885484,2.1580969
Low,41.3904993,2.1585192
Low,41.3878749,2.1445833
Medium,41.3904642,2.1479016
Low,41.3901088,2.1475351
Medium,41.4073727,2.1457517
High,41.3827497,2.1603599
Low,41.3847693,2.1469464
Low,41.4089969,2.150385
Low,41.3893086,2.1513829
Medium,41.4039457,2.1533553
Low,41.3858486,2.1450718
Medium,41.3823236,2.1383948
Low,41.3878526,2.1488271
Low,41.3862036,2.1475436
High,41.3954452,2.1371269
Medium,41.3972571,2.1452749
Medium,41.3820149,2.160109
Medium,41.3979329,2.1640567
Medium,41.4079991,2.1434418
High,41.3928089,2.1364859
Low,41.382766,2.1527917
Low,41.4077105,2.1454737
Very High,41.3948896,2.1487651
High,41.3951717,2.1397594
High,41.3990403,2.1418615
Medium,41.3920046,2.1380784
Low,41.3822127,2.1426266
Low,41.3848928,2.150085
Low,41.3855823,2.1440734
Low,41.3829475,2.149352
Medium,41.3955232,2.1652535
Low,41.3816256,2.1514242
Very High,41.3904231,2.1663467
Low,41.3836576,2.140945
High,41.3974092,2.1653494
Medium,41.3788588,2.1567966
Low,41.4059733,2.1529907
Low,41.3854583,2.1357273
Medium,41.3951512,2.1421533
High,41.4030891,2.1332207
Medium,41.4006058,2.1649712
Low,41.3852937,2.147021
Low,41.3868344,2.1477775
Low,41.3826029,2.1415236
Low,41.3826446,2.1575719
Low,41.3759382,2.1498921
Low,41.4027252,2.1455924
High,41.3947757,2.1351179
Low,41.4014708,2.1367975
Medium,41.4010039,2.1367609
Medium,41.3768911,2.1536406
Low,41.3799433,2.1299659
Low,41.4009552,2.1652578
Medium,41.3984535,2.1573417
Medium,41.3815466,2.159416
Medium,41.3774971,2.1542014
Low,41.3800628,2.1377279
High,41.3975022,2.1359121
High,41.3905768,2.1670017
Low,41.3786074,2.145563
High,41.3983958,2.1425579
High,41.3933116,2.165829
Medium,41.3848273,2.1603125
High,41.389608,2.1667024
High,41.3902112,2.1660692
Medium,41.4003253,2.148451
High,41.3987019,2.1354185
Very High,41.3998158,2.1374158
Low,41.4052122,2.1587323
Medium,41.4021945,2.164216
Low,41.3974434,2.1427238
Low,41.3889752,2.1562703
Low,41.3897334,2.1551584
Low,41.386709,2.1436434
Medium,41.3970745,2.1587505
Medium,41.3929887,2.1465439
Low,41.3818108,2.1529862
Low,41.3872595,2.1343647
Low,41.378909,2.1479312
High,41.397251,2.1334638
High,41.4036809,2.1320123
Medium,41.3799494,2.1526689
Medium,41.3954532,2.1344099
Low,41.4075494,2.1555153
Low,41.3840188,2.1327264
Low,41.3791521,2.1459562
Low,41.3852729,2.1447602
Low,41.4057986,2.1483305
Low,41.4013601,2.1640005
Medium,41.3996441,2.1580202
Low,41.3885464,2.1420053
Medium,41.4065702,2.1471374
Low,41.3856029,2.1287304
Medium,41.4029971,2.1475516
Low,41.3875331,2.1416827
Low,41.3822367,2.1544633
Low,41.3833481,2.1477537
Low,41.3874019,2.1522255
Low,41.3778923,2.1569245
Medium,41.3973351,2.1555858
Medium,41.4003809,2.1341612
Low,41.376124,2.1431679
Medium,41.3824343,2.1573325
Medium,41.3864728,2.1622549
Medium,41.4026825,2.1496147
Low,41.4043501,2.1609887
Low,41.3788834,2.1569068
Low,41.4085684,2.1475874
Medium,41.3936031,2.1384709
Medium,41.3809841,2.151088
High,41.4037158,2.1362204
Low,41.3860779,2.1483489
Medium,41.3941207,2.1287794
Medium,41.3847248,2.1539047
Medium,41.3991645,2.1580416
Medium,41.3819529,2.1304361
Low,41.4046371,2.132011
Low,41.4014708,2.1367975
Medium,41.3949342,2.1385964
Medium,41.3996422,2.1529936
Low,41.3953862,2.1535834
Low,41.3832944,2.1528386
Low,41.3875204,2.1460434
Low,41.3937392,2.1525695
Low,41.4038995,2.1558485
Medium,41.4061593,2.1341
Low,41.4094299,2.1462366
Low,41.3803757,2.1573196
Medium,41.394955,2.1396008
Low,41.3820287,2.1530929
Medium,41.4057131,2.1402009
Low,41.3892185,2.1532515
Medium,41.4029713,2.1406753
High,41.3903671,2.1208957
Low,41.3894743,2.1565291
Low,41.3840734,2.1401072
Low,41.3817063,2.1481413
Medium,41.4078461,2.1346352
Low,41.4061987,2.1583626
Low,41.38334,2.1354607
High,41.3929413,2.1574144
Low,41.3839745,2.1522061
Low,41.3881156,2.1409211
Low,41.3859587,2.147202
Medium,41.3898951,2.1654453
Low,41.3844905,2.1363917
Low,41.3786604,2.1506249
Low,41.4026122,2.1587471
Medium,41.3910838,2.1269943
Medium,41.3972526,2.1512101
Medium,41.3816062,2.1597622
Medium,41.3950082,2.1636675
High,41.3995442,2.1414654
Low,41.3882985,2.1563748
Low,41.3782821,2.1525042
Low,41.4011013,2.1451039
Medium,41.3979663,2.1513647
High,41.4016082,2.132376
Medium,41.3978868,2.1396596
Medium,41.4014107,2.1440905
Medium,41.3986996,2.1502315
Low,41.3908039,2.153372
High,41.3930295,2.1671541
Low,41.381213,2.1477027
Low,41.3837687,2.1362809
Medium,41.3804165,2.1553083
Low,41.3999913,2.1587855
Medium,41.3890188,2.1237549
Medium,41.386413,2.1474803
Medium,41.3866499,2.1259877
Medium,41.3814577,2.1285811
Medium,41.3977803,2.1592894
Medium,41.3837602,2.1471352
Low,41.3776035,2.1532366
Low,41.4018167,2.1617934
Low,41.3908168,2.1537057
Medium,41.4028686,2.1499321
Low,41.4018836,2.1362684
Low,41.3880246,2.1540694
Low,41.3996558,2.1379296
Low,41.404391,2.160469
Low,41.3819928,2.1538193
Low,41.3859119,2.1466095
Low,41.379514,2.1346864
Low,41.3767618,2.1558417
Low,41.4094829,2.1516994
Medium,41.3940502,2.1649537
Low,41.3851568,2.1447455
Low,41.3921018,2.1266016
Low,41.3788712,2.1598307
High,41.4063057,2.1554444
Medium,41.4018675,2.1552211
Medium,41.3911952,2.1568085
High,41.3936026,2.1220685
Low,41.393194,2.1583156
Low,41.3840503,2.1320458
High,41.396146,2.1297682
Medium,41.3951856,2.1634977
Low,41.3859175,2.1410819
Medium,41.3835168,2.1553336
Low,41.4041438,2.1468338
Low,41.3924525,2.1275765
Low,41.382471,2.1349307
High,41.3953264,2.1408801
Low,41.3842103,2.1577777
Low,41.3820496,2.1588589
Medium,41.4009854,2.1377449
Low,41.4001373,2.1368704
Low,41.4003201,2.1375832
Medium,41.3891496,2.1580593
Low,41.4086385,2.1499696
High,41.396598,2.1628796
Low,41.3848386,2.1335466
Medium,41.4015884,2.1591171
Medium,41.3885492,2.1613164
Low,41.3834264,2.1587857
Medium,41.3927237,2.1410555
Low,41.3853976,2.1423811
Low,41.4000109,2.1362275
Low,41.3849634,2.1382968
Medium,41.3926761,2.1353092
Low,41.3764448,2.1376754
Medium,41.3955865,2.1563521
Medium,41.3902894,2.1228163
Medium,41.3961471,2.146213
High,41.393258,2.1302692
Low,41.3960007,2.1601653
Medium,41.3896251,2.1649158
Medium,41.3875789,2.1552864
Medium,41.39556,2.1381532
Low,41.3893581,2.1564839
Low,41.4028921,2.1371851
Low,41.3823572,2.1634772
High,41.3922909,2.1655837
Low,41.3875851,2.1444238
Medium,41.4051799,2.1299916
Low,41.3827899,2.1640989
Low,41.387355,2.1415306
High,41.4038194,2.1307431
Low,41.3921402,2.1252291
Low,41.3835432,2.1320722
Low,41.3744458,2.1444193
Low,41.4080299,2.133415
Medium,41.3976779,2.1668616
Low,41.383756,2.1541248
Low,41.3956342,2.1523104
High,41.3957576,2.1317265
Low,41.3833716,2.1295607
Low,41.3837801,2.1635232
High,41.3990194,2.1366575
High,41.393074,2.1527565
Low,41.3956425,2.1249478
High,41.3975989,2.1402484
Medium,41.3940933,2.14027
High,41.3922834,2.1394773
Medium,41.3947256,2.1392653
Medium,41.3921756,2.1394895
Medium,41.4058604,2.1481993
Low,41.4090907,2.1520132
Low,41.381146,2.1523644
Medium,41.3915717,2.1273021
Low,41.4086656,2.1509695
Low,41.3781204,2.1471659
Low,41.3836673,2.1520694
Medium,41.3900611,2.1253195
Low,41.399685,2.1358788
Medium,41.4024464,2.1498006
Medium,41.3894215,2.1429721
Medium,41.4063149,2.1429545
High,41.3944483,2.1589668
Low,41.3761618,2.149272
Medium,41.3996603,2.1565392
Medium,41.3900957,2.1411346
Low,41.3787379,2.1509449
Medium,41.3970539,2.1593057
High,41.3946228,2.15975
Low,41.3763521,2.1538317
Low,41.3848492,2.1543343
Medium,41.3919763,2.156669
Low,41.3765474,2.1477064
Low,41.3816692,2.1635979
Very High,41.3958472,2.1382269
Medium,41.3925041,2.1569039
Medium,41.390807,2.1266993
High,41.3994042,2.1257061
Medium,41.4009743,2.1355851
Very High,41.3948449,2.1622068
Very High,41.3955593,2.1377945
Medium,41.3901382,2.1570633
Medium,41.3926992,2.1444495
Very High,41.4033589,2.1296826
Medium,41.396006,2.1340767
High,41.3986582,2.1337624
Low,41.4035487,2.1612315
Medium,41.3880546,2.1469664
Low,41.3849879,2.140293
High,41.3942256,2.1431205
Low,41.3749435,2.142046
Low,41.3853084,2.1492237
Low,41.3788007,2.1469381
Low,41.3792326,2.1520526
Low,41.3789243,2.1476448
Medium,41.3895796,2.1242537
Medium,41.4027657,2.1530178
Low,41.37916,2.1601241
Low,41.3792684,2.1326474
Low,41.4083643,2.142672
Low,41.3999946,2.153574
Medium,41.3971575,2.1522229
Medium,41.3925063,2.123523
Medium,41.3935367,2.1380104
Medium,41.3921547,2.1260974
Low,41.3886931,2.1403199
Low,41.3905692,2.1489212
Medium,41.4019339,2.1539938
Low,41.4046964,2.1319801
Low,41.3883658,2.155877
Medium,41.3920737,2.1585796
Medium,41.3959689,2.1672126
Low,41.3872966,2.1434337
Low,41.3773886,2.1574212
High,41.4063209,2.1317715
Medium,41.3998555,2.1528685
Medium,41.3886964,2.1543908
Low,41.382474,2.1295782
Medium,41.3981722,2.150828
Low,41.3837511,2.15316
Medium,41.3917676,2.157644
Low,41.4016621,2.1494942
Very High,41.3973364,2.1503327
High,41.3931267,2.1222325
Medium,41.3981468,2.1298288
Low,41.4068925,2.1568911
High,41.391116,2.1213259
High,41.3971229,2.1367267
High,41.3938607,2.1384446
Low,41.3789433,2.1474655
Medium,41.3924661,2.1433305
Very High,41.3962471,2.1395896
High,41.3913754,2.1288424
Medium,41.4021716,2.1542224
Medium,41.3947717,2.1369793
Low,41.3968273,2.1618554
Medium,41.3809513,2.1557454
Low,41.406699,2.1392422
Low,41.3816233,2.1633624
High,41.4018977,2.1293195
Low,41.3858843,2.1530366
Low,41.3842501,2.1395334
Low,41.3881317,2.1627958
Medium,41.4017385,2.1545176
Medium,41.397526,2.1548592
Low,41.3811405,2.1393292
Low,41.3838257,2.1422013
Low,41.4014708,2.1367975
Low,41.397481,2.1569211
Medium,41.3928527,2.1608462
Medium,41.3904495,2.1578393
Low,41.3959666,2.1615827
Low,41.381979,2.1639367
High,41.3907344,2.1661087
Medium,41.4038985,2.1454927
Medium,41.3862437,2.1637043
Medium,41.3940866,2.154991
Medium,41.3833465,2.1512525
High,41.3900977,2.1663199
Medium,41.3854386,2.162716
Low,41.3773324,2.1363393
Medium,41.4034416,2.1471341
Medium,41.3961357,2.1339252
Medium,41.3873296,2.1501587
Medium,41.3908153,2.1547311
Low,41.3916504,2.1650661
Low,41.3798472,2.1593633
Very High,41.3934609,2.1621335
Medium,41.3833945,2.1556625
Medium,41.3920482,2.155722
Medium,41.3979543,2.128653
Low,41.3772681,2.1340972
Low,41.3797523,2.1337542
Low,41.4074698,2.1505966
Low,41.3942286,2.1393854
Low,41.3845026,2.1551736
Low,41.3855258,2.1445561
Medium,41.3927061,2.158702
High,41.395184,2.1379571
Low,41.3855146,2.1490037
Medium,41.3908395,2.1509144
Low,41.4023258,2.143792
Low,41.387708,2.1624365
Low,41.3880763,2.1598738
Low,41.3904226,2.1572754
Low,41.3836738,2.1641032
